"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol"
"PDZD2",90.8133389962091,1.15941021914754,0.270486276331221,4.28639203021079,1.81598401021195e-05,0.000192813199151437,"PDZD2"
"TM4SF1",952.843889719512,1.16337473174284,0.166328272563051,6.99444967362256,2.66302150885678e-12,7.91787484267022e-11,"TM4SF1"
"LMOD1",4934.73010201059,1.16350958785939,0.0917214634966704,12.6852488338416,7.13867770003394e-37,1.27351182969516e-34,"LMOD1"
"TMEM47",12593.3295910107,1.16474962834697,0.0873411686226816,13.335631371945,1.43633495077635e-40,3.04469213448096e-38,"TMEM47"
"KANK1",1276.71448146957,1.16659840678254,0.15277846794888,7.63588234942164,2.24279060868941e-14,8.50749498681386e-13,"KANK1"
"NA",30.1445623242496,1.16863181173978,0.346337777286294,3.37425452370953,0.000740158970530906,0.00517307382894719,NA
"PPTC7",520.924937788046,1.17172854195232,0.173485267746536,6.75405212887719,1.43772055122534e-11,3.88961695074749e-10,"PPTC7"
"GPAT3",118.0698543624,1.17505959264469,0.208216460266577,5.64345196888024,1.66674040257099e-08,3.11851802424964e-07,"GPAT3"
"QPCT",345.356447958451,1.17818824809069,0.248893553920195,4.73370334238732,2.20459881735242e-06,2.80724109477427e-05,"QPCT"
"RIMS1",40.5292983154776,1.17930810625254,0.391785147088636,3.01008885869206,0.00261171269903753,0.0151117018019455,"RIMS1"
"ITGA8",468.384335044168,1.18022410955802,0.171525212298852,6.88076168943428,5.9533372956411e-12,1.68924773847026e-10,"ITGA8"
"SORCS2",66.8386692223351,1.18239887921352,0.256194092310114,4.61524646627009,3.92629086764821e-06,4.79945107552818e-05,"SORCS2"
"CYTH3",3716.57738197619,1.18340129471708,0.103230367662141,11.4636934994767,2.00766498994583e-30,2.74046271127605e-28,"CYTH3"
"KBTBD11",31.4271280682034,1.1843615533997,0.386122967306009,3.0673170302793,0.00215989645615644,0.0128821629748516,"KBTBD11"
"ANXA4",4908.8181516426,1.18507411183283,0.0871650878374223,13.5957427593395,4.24429861620957e-42,9.9316587619304e-40,"ANXA4"
"NEXN-AS1",33.186640352391,1.18613082075404,0.336411936995857,3.52582857595999,0.000422160131870978,0.00314707540589627,"NEXN-AS1"
"CFLAR",2546.61419680864,1.19043257875716,0.120621212412199,9.86918100847044,5.66250420164314e-23,4.81259437288708e-21,"CFLAR"
"ZNF367",42.8256810846833,1.19271914419582,0.307900554824064,3.873715475691,0.000107188547490229,0.00094119066699754,"ZNF367"
"NA",22.9138032440381,1.19290932019233,0.431083099523659,2.76723750365179,0.00565335524507423,0.0289545636173245,NA
"GLS",3865.24139352938,1.1935379706254,0.131316522594429,9.0890159672568,9.99394443386957e-20,6.57193032151321e-18,"GLS"
"JADE1",1570.63461014914,1.20028831812207,0.100810887611387,11.9063361761979,1.09692025672941e-32,1.64702576547921e-30,"JADE1"
"HIGD1A",2420.90428250501,1.20051541368296,0.120149351380541,9.99185929752252,1.65448853560944e-23,1.49052872173054e-21,"HIGD1A"
"TSC22D1",5397.33684521952,1.2013880729686,0.0798459415316928,15.0463260864892,3.6494658708843e-51,1.39906544811901e-48,"TSC22D1"
"NA",78.4314530893547,1.20172611192869,0.322972113238901,3.72083552315793,0.000198564736316681,0.00162403060324737,NA
"SAMD4A",3105.00555637675,1.20330807236293,0.0924720030918302,13.0126744542126,1.03649956093718e-38,2.02996185749631e-36,"SAMD4A"
"ALDH6A1",562.981534656845,1.2045689883521,0.164386879516314,7.32764677993995,2.34229075498499e-13,8.10045965898647e-12,"ALDH6A1"
"NRK",108.027961710297,1.20495043924256,0.3298409310228,3.65312587345102,0.000259067152588313,0.00205633125785736,"NRK"
"SLC38A2",20597.3546312134,1.20533270428216,0.152746375197581,7.8910723918851,2.99600791154924e-15,1.24669908892135e-13,"SLC38A2"
"SLC5A6",435.942592797619,1.20728049301222,0.133649047741988,9.03321432819256,1.66701749648221e-19,1.06890822959489e-17,"SLC5A6"
"CCN2",11813.4074813191,1.20817665690456,0.151610156176459,7.96896914675275,1.6000339598679e-15,6.89698849016741e-14,"CCN2"
"PRDM1",212.553567505953,1.20834834547518,0.234419442320601,5.15464218118307,2.54115690147907e-07,3.89010748095581e-06,"PRDM1"
"CYP19A1",63.2498899210653,1.20993288513677,0.31247862695068,3.87205005649151,0.000107923780321612,0.000947184936110479,"CYP19A1"
"MSTN",135.459966792475,1.21170504469695,0.316396452588892,3.82970489960381,0.000128297019248612,0.00110288916642246,"MSTN"
"RHOB",3314.35130573517,1.21257036889223,0.152425523150269,7.9551661941604,1.78891209730628e-15,7.65620384068041e-14,"RHOB"
"FGF14",664.683572935525,1.21725299355923,0.113833092729553,10.6933139069778,1.09391100021886e-26,1.26346720525278e-24,"FGF14"
"CD82",1911.07297097004,1.21904069760138,0.159096700547498,7.66226259505258,1.8268562343987e-14,6.98859779859781e-13,"CD82"
"SYPL2",99.6466816954887,1.21981531213499,0.23410882816252,5.21046267972512,1.88370271049778e-07,2.94878848286265e-06,"SYPL2"
"GCLM",1927.71101011188,1.22203520272654,0.117058851611815,10.4394942022752,1.63680477657915e-25,1.74508570795285e-23,"GCLM"
"KCNG2",16.4422352794193,1.22216579190636,0.536833328850653,2.27662055655708,0.0228088942424371,0.0882118686163486,"KCNG2"
"FAM83D",161.478372135377,1.22265616765349,0.2726175522196,4.48487691896158,7.29560349506228e-06,8.44265791740734e-05,"FAM83D"
"GFPT2",1022.48448209512,1.22838218981815,0.185332782983546,6.62798113773105,3.40308941877681e-11,8.79725468400581e-10,"GFPT2"
"SAP30",538.510216021084,1.2286879713222,0.167239956132951,7.34685657502465,2.02922404232056e-13,7.04480901628743e-12,"SAP30"
"AHCTF1",1843.64020675361,1.22972123441796,0.189693283745932,6.48268199134031,9.01062921800114e-11,2.22163009913947e-09,"AHCTF1"
"RASSF7",42.7951586610186,1.23019996478853,0.309354283731363,3.97667021109302,6.9886980614467e-05,0.000641806124725518,"RASSF7"
"TYMP",144.696532500223,1.23104228402129,0.199332566714681,6.17582116314879,6.58204590821376e-10,1.49364361680347e-08,"TYMP"
"DUSP5",402.172984276172,1.23207885557327,0.150703746788846,8.17550247970646,2.94635376652881e-16,1.34059096377061e-14,"DUSP5"
"GRAMD2B",535.890773830838,1.23229085118105,0.156255351711402,7.88639133114017,3.11050169116799e-15,1.28839125221758e-13,"GRAMD2B"
"SSH2",2049.47544455989,1.23298026453774,0.171049665596301,7.20831730503197,5.66475073304415e-13,1.84570485909565e-11,"SSH2"
"COL7A1",1546.90699729354,1.23337338765067,0.103781225671001,11.8843594270183,1.42725045424756e-32,2.10788513808463e-30,"COL7A1"
"FIBIN",2618.73034948469,1.23465145461171,0.157792274954586,7.82453675230333,5.09529663292132e-15,2.0912521397736e-13,"FIBIN"
"NA",69.3426698658811,1.23596894551444,0.239841457658759,5.15327482404209,2.55976397767485e-07,3.91526547960488e-06,NA
"TLE6",12.2141045752653,1.23669040466128,0.551422620731658,2.24272700858803,0.024914423865468,0.0948848834566914,"TLE6"
"PAIP2B",25.5648573241367,1.23881547296365,0.423913397711556,2.9223314942421,0.00347421555314953,0.0191843137715747,"PAIP2B"
"HMGB2",1065.1805670275,1.24116199654795,0.161811797734424,7.67040484022699,1.71454328585738e-14,6.5869170414879e-13,"HMGB2"
"CBS",834.066631033772,1.24277332489581,0.10220024061757,12.1601800287949,5.06469519874009e-34,8.52856804587841e-32,"CBS"
"MPP4",22.2125238575781,1.24331899519058,0.426184350930277,2.91732672135111,0.00353045749676374,0.0194234452447906,"MPP4"
"NA",506.828797993144,1.24443260766499,0.200402941602248,6.20965240188383,5.31019284682931e-10,1.21112727486292e-08,NA
"SMARCD2",2178.07169386197,1.24444027663743,0.133123185759259,9.34803557727269,8.9290639046989e-21,6.40971607310218e-19,"SMARCD2"
"DDAH1",3072.52924339866,1.2466310748775,0.152543402030615,8.17230413300539,3.02554650239177e-16,1.3731560926976e-14,"DDAH1"
"STARD7",3609.48552942064,1.24978640252843,0.131134390250791,9.53057699157517,1.56411447122685e-21,1.20436814284467e-19,"STARD7"
"CYP7B1",16.2793383145496,1.25149164017118,0.523372534422975,2.39120618270686,0.016793119213589,0.0692557614993012,"CYP7B1"
"C1QTNF1",992.659399454996,1.2533891334028,0.104402168850848,12.0053936350061,3.32876294112109e-33,5.17048712699309e-31,"C1QTNF1"
"LINC03014",51.3820260361674,1.25353160699315,0.280695188490849,4.46581080969977,7.9766076618491e-06,9.14847338327161e-05,"LINC03014"
"NR4A1",180.641400278404,1.25470292091916,0.229196092939432,5.47436435249676,4.39084825936738e-08,7.67616330119486e-07,"NR4A1"
"GALNT17",27.2201048177,1.25612128911416,0.458893117126363,2.73728509370574,0.00619485810069356,0.031163714848032,"GALNT17"
"FOXO3",5165.48667934315,1.26007936004411,0.125682100843606,10.0259253432762,1.1725604103809e-23,1.07244636925092e-21,"FOXO3"
"EOGT",1805.28931002148,1.26185137540224,0.0924377312308094,13.6508258976142,1.99603448469649e-42,4.79527324603484e-40,"EOGT"
"DSC3",301.725855671709,1.26512599629223,0.19998929814811,6.32596847934982,2.51649185929733e-10,5.94261472094617e-09,"DSC3"
"MMP15",165.315942416665,1.26605852211936,0.194096389901283,6.52283395257002,6.8991227937138e-11,1.72411088068149e-09,"MMP15"
"MAFF",648.341698714604,1.26739148780548,0.133456193911763,9.49668539658366,2.16677459696784e-21,1.64037582723389e-19,"MAFF"
"TAGLN",7792.46432927398,1.2679514397485,0.151615367323458,8.36294804499227,6.11701566720638e-17,3.00317134309876e-15,"TAGLN"
"ING2",382.018082336941,1.27793053950144,0.142307300392615,8.98007717085301,2.70576914146135e-19,1.68693939068687e-17,"ING2"
"NA",133.247860489954,1.27981182454866,0.278675844186454,4.59247491753313,4.38020169306866e-06,5.2932578206379e-05,NA
"NA",32.5539872363626,1.28599182355087,0.356021194253822,3.61212153744428,0.000303702158453662,0.00236785179187282,NA
"HLF",56.2685193907555,1.28798683282353,0.315981294610792,4.07614898347069,4.57876886752024e-05,0.000440081068785623,"HLF"
"ENPP1",665.060709177169,1.29039202327921,0.379618380523668,3.39918215103065,0.000675876874371882,0.00478316949035058,"ENPP1"
"GGTLC4P",16.9357574575786,1.29066531873492,0.573839512291643,2.24917471015653,0.0245013827993059,0.0935705627973493,"GGTLC4P"
"SLC45A1",168.597115791997,1.29069121617407,0.167398371568867,7.71029732295266,1.25524953423942e-14,4.91675784954911e-13,"SLC45A1"
"NA",161.639314693814,1.29256114975309,0.28869901313981,4.47719282340302,7.56309346430199e-06,8.72630715996439e-05,NA
"TST",316.409229736023,1.29727135489338,0.137780766136706,9.41547496989697,4.70948268756295e-21,3.46348812508201e-19,"TST"
"BTC",48.3396241416845,1.30024222443328,0.320246878492677,4.06012458436192,4.90465385936214e-05,0.00046757700125919,"BTC"
"LHCGR",16.1268818496775,1.30031530299457,0.519507354504889,2.50297766089148,0.0123153317080194,0.0542935274565924,"LHCGR"
"SCARF1",29.0084659356693,1.30042375050243,0.360528402249768,3.60699390779626,0.00030976493046597,0.00240886686108582,"SCARF1"
"NA",13.4244384857169,1.30238237864544,0.517464906686712,2.51685160059354,0.0118408690381949,0.052630086854604,NA
"SYDE2",201.585034645729,1.30546266761421,0.18439931745105,7.07954175568335,1.44631916647439e-12,4.47762521332226e-11,"SYDE2"
"ABCA4",38.6475960485459,1.30707746641403,0.374151685698243,3.49344267679767,0.000476835344247835,0.00350964837935355,"ABCA4"
"SLC19A3",50.6422476714868,1.30801932294176,0.324108783045729,4.03574167490921,5.44300786682241e-05,0.000513466574578043,"SLC19A3"
"CDH4",58.3371744439513,1.31031166514822,0.30995900469263,4.2273708629552,2.36437789760293e-05,0.000244554310901318,"CDH4"
"ATP10A",290.89007583104,1.31351441065007,0.167947042919117,7.82100350098248,5.24038872048399e-15,2.13627627266453e-13,"ATP10A"
"COL4A1",2283.83180964209,1.31568403714591,0.120579630606246,10.9113291401786,1.01757553987508e-27,1.26446041913581e-25,"COL4A1"
"SAT1",4098.11670597519,1.31747916673413,0.158713573583421,8.30098609078107,1.03250782853687e-16,4.92162064935907e-15,"SAT1"
"DUSP23",158.979497686278,1.31991627231006,0.173564804791379,7.60474609985919,2.85463765780779e-14,1.0671133053606e-12,"DUSP23"
"MAOB",394.753428992022,1.32536274440679,0.425676953704838,3.11354122620833,0.00184856682243272,0.0112868441228712,"MAOB"
"GCHFR",101.962962445237,1.32635539209961,0.212207326348456,6.25028086882196,4.09715208251926e-10,9.44021562951815e-09,"GCHFR"
"CADPS2",1171.26472982924,1.32690242085008,0.152733071789351,8.68772169186865,3.69780327357542e-18,2.03752352854073e-16,"CADPS2"
"NA",12.5661325792216,1.33188699599351,0.541425086900665,2.45996542867595,0.0138950399783907,0.0595862928762992,NA
"TMEM100",38.5172432758096,1.33577123379288,0.404645190330809,3.30109257619212,0.000963090987432315,0.00649194665602523,"TMEM100"
"NA",46.2856493652919,1.33799285733266,0.410072563131745,3.26281974856922,0.00110309656214699,0.00726181726589858,NA
"ZNF474",14.4740224521696,1.33849504178241,0.541476394495057,2.47193609064084,0.0134383537760813,0.0580374540597874,"ZNF474"
"ATP2A2",10584.2542700622,1.34004907294728,0.153443638308595,8.73316800695426,2.47636834160743e-18,1.39435014934633e-16,"ATP2A2"
"CCK",24.9353977790178,1.3426635942333,0.505691921803739,2.65510192340861,0.00792844489656408,0.0382475823684851,"CCK"
"ARMC8",1010.29346134236,1.34634016311932,0.112496200891417,11.9678722699162,5.23540244268368e-33,7.99419332307411e-31,"ARMC8"
"CILP",840.380551881747,1.34813163764967,0.168555224979436,7.99815987795182,1.26292322701826e-15,5.50977014634747e-14,"CILP"
"EVA1C",130.591210103052,1.35314339778953,0.197305741303104,6.85810452778873,6.97801957800408e-12,1.96146578403241e-10,"EVA1C"
"PXDC1",1328.0072660922,1.35363889779853,0.173904694020987,7.78379735762151,7.03794564134519e-15,2.83690614241068e-13,"PXDC1"
"NCOA3",1569.91028919931,1.35627644940942,0.143957483698915,9.42136813287213,4.45248088088673e-21,3.30143211982787e-19,"NCOA3"
"HPSE",49.7197290556525,1.35763008118712,0.302139241112364,4.4933921068605,7.00975437758821e-06,8.15505255724795e-05,"HPSE"
"LIMS2",665.15195346299,1.36018857367661,0.175496147336524,7.75053238672169,9.15080760615256e-15,3.66398336550349e-13,"LIMS2"
"NUAK1",412.639546693256,1.3610711734915,0.151333326083102,8.99386281078693,2.3869035693064e-19,1.50374924866303e-17,"NUAK1"
"VGLL3",12754.9476812811,1.36622045980196,0.0979619269496039,13.9464433004141,3.3068994284879e-44,8.89309162723805e-42,"VGLL3"
"NA",26.1849898059384,1.36789094189374,0.535006120706661,2.556776247881,0.0105647148635271,0.0481545743513866,NA
"SCN7A",4991.26837107808,1.36868838614971,0.124356522649184,11.006164831505,3.56873843471628e-28,4.59296636547985e-26,"SCN7A"
"PHOSPHO2",62.3746227709106,1.37024200435319,0.31783748226194,4.31114038093194,1.62414749282894e-05,0.000173989496772068,"PHOSPHO2"
"CPM",856.466552506197,1.37394313094512,0.369553818218456,3.71784314817425,0.000200930955851473,0.00164114866841879,"CPM"
"INPP5A",1247.24185187194,1.38112423229838,0.0970434327120455,14.2320216185732,5.79810557980011e-46,1.6323479115131e-43,"INPP5A"
"SERPINF2",10.1348779093046,1.38187386513399,0.619032606606627,2.23231191763719,0.0255943547604492,0.0967601938887482,"SERPINF2"
"SERPINA3",17.9004978032019,1.38340370376396,0.581419430737043,2.37935581549153,0.0173429263190867,0.0710677385529459,"SERPINA3"
"PHC2",2737.98198594824,1.38754895875617,0.0918342344159865,15.1092777936267,1.40673056688957e-51,5.63254918982582e-49,"PHC2"
"XDH",23.1712263439207,1.39331642029189,0.422275340284935,3.29954484046294,0.000968417550319263,0.00652053341616311,"XDH"
"LMO3",60.0652121202479,1.39533921293747,0.278207671206823,5.01545916000338,5.29069623358818e-07,7.54772484060109e-06,"LMO3"
"CHL1",120.015972458562,1.40014390846377,0.231461952163377,6.04913202959369,1.45628279112608e-09,3.15755756083148e-08,"CHL1"
"SLC7A6",780.765707845921,1.40147188171513,0.157341502958186,8.90719775371396,5.23386502180262e-19,3.20761156336189e-17,"SLC7A6"
"RSPO1",643.194333449779,1.40331674150437,0.146747963401532,9.56276808874421,1.14648441515467e-21,8.94257843820645e-20,"RSPO1"
"EPHB6",2287.85834096414,1.40722954999148,0.142387388110101,9.88310529934956,4.92815944767962e-23,4.22836080610912e-21,"EPHB6"
"NA",41.529262081148,1.40873403154609,0.31456157805725,4.47840464257111,7.52029499663863e-06,8.69151220329921e-05,NA
"STON1",996.175141904114,1.41179819952761,0.128327362933311,11.001536751451,3.75674453420616e-28,4.80063993030685e-26,"STON1"
"GPR63",58.546110035415,1.41195059422687,0.279307881266117,5.05517634456437,4.29993266342376e-07,6.2632325569579e-06,"GPR63"
"CITED4",55.1843052120303,1.41244877816728,0.314858830281389,4.48597479989675,7.25813203813305e-06,8.40469299891268e-05,"CITED4"
"ACTA2-AS1",22.2360762935973,1.4142156184204,0.476963406280395,2.96504008441481,0.00302643492953113,0.0171156009291563,"ACTA2-AS1"
"PLB1",102.824745390425,1.41747797267236,0.25785615644762,5.49716552127503,3.85944410394956e-08,6.82428497202778e-07,"PLB1"
"ELMO1",22.568085321926,1.41845086223429,0.448976737737225,3.15929700363333,0.00158150231103194,0.00984300816586302,"ELMO1"
"PRRG4",14.5984681799631,1.42051332932288,0.59386638536138,2.39197463324762,0.016758000553121,0.069194013401544,"PRRG4"
"NA",64.2624622161011,1.42327964822095,0.257273230442083,5.5321715585227,3.16290316652269e-08,5.65930379884865e-07,NA
"ABLIM1",848.585060946676,1.42725852243355,0.13471712450789,10.5944847594336,3.16076738640466e-26,3.55941917301494e-24,"ABLIM1"
"RAI2",1017.17597249954,1.42847409347222,0.108727314107389,13.1381346554862,1.99073782148279e-39,4.03023753567156e-37,"RAI2"
"RCAN1",2858.62273155883,1.43120255721545,0.441962343319517,3.23829072510089,0.00120248204952249,0.00781331466581184,"RCAN1"
"CHSY3",41.0021980058613,1.43320771805546,0.312233956654604,4.59017248928145,4.42879866842789e-06,5.34481543253407e-05,"CHSY3"
"NKD2",157.505016362646,1.44231298183653,0.204504357114142,7.05272495016581,1.75447447930499e-12,5.37621108301316e-11,"NKD2"
"ADHFE1",242.963584113988,1.44417695389342,0.167064540766824,8.64442536557828,5.40767474379264e-18,2.92599049650618e-16,"ADHFE1"
"PENK-AS1",68.9071427298762,1.44485145943455,0.281660822384212,5.12975658880819,2.90117073524032e-07,4.38534348217787e-06,"PENK-AS1"
"EPS8L1",11.2349406228611,1.44769041486923,0.602877412901919,2.40130146508699,0.016336871409326,0.0678117833596769,"EPS8L1"
"STOM",11193.718773887,1.44787391827002,0.0843415356133855,17.1667957873918,4.70696799399351e-66,3.02893390413482e-63,"STOM"
"NEGR1",1335.02598862169,1.45005047710102,0.156257054506566,9.27990407652337,1.69631211044982e-20,1.20331305535767e-18,"NEGR1"
"KCND3",119.49251514709,1.45043478156754,0.293671508690844,4.93897003503481,7.85362783187004e-07,1.07937960545106e-05,"KCND3"
"BDH1",64.1439788185784,1.45332246792813,0.280723229529473,5.17706521959042,2.25403437530073e-07,3.47121293796313e-06,"BDH1"
"TTC39C-AS1",9.8084239578092,1.45748685095529,0.611894212038547,2.3819261929274,0.0172223488834312,0.0707072969408985,"TTC39C-AS1"
"TGFBR2",13216.6476019075,1.45838198457553,0.114687195991645,12.7161709026505,4.80852294325295e-37,8.75151175672037e-35,"TGFBR2"
"TEX2",3701.52859767166,1.46583087674464,0.093137607754567,15.7383350515868,8.25882261319644e-56,3.81557604729676e-53,"TEX2"
"LINC02941",9.54963327041889,1.46820721837337,0.630281570898093,2.32944653019334,0.0198354225103844,0.0790138416519942,"LINC02941"
"GADD45B",368.158031967728,1.47103659981055,0.173532706515846,8.47699911645315,2.31076701432566e-17,1.16953370966628e-15,"GADD45B"
"RAC3",73.6747392520561,1.47289459976303,0.245164430775102,6.00778259352871,1.88077803980775e-09,4.02468630893777e-08,"RAC3"
"RPLP0P12",85.6670548870006,1.47372845648007,0.225947187224403,6.52244657073959,6.91697063399298e-11,1.72617696514246e-09,"RPLP0P12"
"NID1",9435.92561442646,1.48121949951314,0.162599308223208,9.1096297745609,8.26635716812565e-20,5.45579573096293e-18,"NID1"
"EDA",81.9426268270544,1.48160783670789,0.259783696819895,5.7032364033801,1.17553767853103e-08,2.2342656003979e-07,"EDA"
"CTPS1",688.140315320246,1.48568623865786,0.181614084257229,8.18045717508127,2.82768974166557e-16,1.2898560446919e-14,"CTPS1"
"GPR37",213.791994001087,1.49074751377486,0.162842104748947,9.15455812901173,5.45807198000123e-20,3.64235336798749e-18,"GPR37"
"HAPLN3",146.448873946327,1.4909413788928,0.277826449837573,5.36644865801817,8.03020449169881e-08,1.33353202333114e-06,"HAPLN3"
"MYADM",3784.35383489187,1.49814191930933,0.151004677428731,9.92116234291088,3.36810742764708e-23,2.93171785658672e-21,"MYADM"
"CEBPD",1963.57429862035,1.49982922850592,0.111243464738519,13.4824030520024,1.98533657271571e-41,4.30985474303514e-39,"CEBPD"
"TXNRD1",22734.553343842,1.50015377230568,0.150254155605723,9.98410836797209,1.78902230564191e-23,1.60371163696796e-21,"TXNRD1"
"HOATZ",10.8614436951703,1.5005688311959,0.606386891969429,2.47460631334285,0.0133383115752606,0.0576993685252563,"HOATZ"
"CDC42EP3",1357.57154103081,1.50562842970763,0.1033087520015,14.5740646415491,4.10709355115623e-48,1.27588985525402e-45,"CDC42EP3"
"FCMR",22.4453809871647,1.50990240157013,0.534927778385015,2.82262851656093,0.00476317271889383,0.0251311408635517,"FCMR"
"PTPRCAP",14.3507204461038,1.51693974410009,0.529695136766069,2.8637977561233,0.0041859518413985,0.0225007399398324,"PTPRCAP"
"DNAJB4",1467.63582703992,1.51911814781553,0.0879565381664765,17.2712362205556,7.7465096659231e-67,5.16950411705935e-64,"DNAJB4"
"HRCT1",27.9637692736054,1.52268898165849,0.421390201840915,3.61348929093835,0.00030210383858737,0.00235845189067038,"HRCT1"
"SCRG1",26.283321597219,1.52918868967267,0.401392772555685,3.80970658723189,0.000139131809551648,0.00118248912476491,"SCRG1"
"CHST7",453.232746335031,1.53243009303589,0.178215386418939,8.59875302480077,8.05868995951516e-18,4.25810779151156e-16,"CHST7"
"NA",10.077624342259,1.53317755352391,0.655392399440598,2.33932763766034,0.0193184833985701,0.0774372489155587,NA
"KLHL23",203.849349957286,1.5354415030085,0.215033210977732,7.14048539770677,9.30019115569183e-13,2.95019091977562e-11,"KLHL23"
"PRR5L",111.758709305623,1.53670093915204,0.219219014918295,7.00988889912119,2.38507441744519e-12,7.12674475182877e-11,"PRR5L"
"TCEAL4",3055.97384805426,1.53909079938721,0.103653782818236,14.8483804212541,7.12697282170803e-50,2.46949608272183e-47,"TCEAL4"
"GIPC2",19.6684872951358,1.54036900709977,0.462938784638775,3.32737082787674,0.000876696234145487,0.00597138889036654,"GIPC2"
"PIK3R1",3495.18501005827,1.54461110896062,0.157562089628115,9.80319004784892,1.09085028937442e-22,9.01602775869187e-21,"PIK3R1"
"RAB11FIP1",1631.87785808313,1.54725201169148,0.109445842357808,14.1371474544743,2.24189260094184e-45,6.21452628981078e-43,"RAB11FIP1"
"CITED2",7510.52587168029,1.54982670435862,0.131674040034998,11.7701765962879,5.56079845083908e-32,8.08019891025956e-30,"CITED2"
"DEPP1",18353.5745925703,1.55339360615703,0.143540067190527,10.8220208932683,2.70740743800695e-27,3.27396424281941e-25,"DEPP1"
"AOX1",4456.81245345477,1.55431375794758,0.289603958683332,5.36703215320047,8.00427918948539e-08,1.33144340574231e-06,"AOX1"
"SLC24A3",35.7460873287134,1.5543539940242,0.401859628439415,3.86790282980251,0.00010977538924703,0.000960627956995133,"SLC24A3"
"LBH",4674.62439177649,1.55581152324703,0.288809158944409,5.38698817216699,7.164814717777e-08,1.20425029463532e-06,"LBH"
"RASD1",91.3028017953746,1.55705334010589,0.664047101522523,2.34479351921857,0.0190376192622995,0.0764862090779712,"RASD1"
"PKDCC",1588.4403411696,1.5580969958102,0.170179171910516,9.15562685091381,5.4043125738937e-20,3.619884905443e-18,"PKDCC"
"HMMR",36.627660489315,1.56016319374116,0.32259241468304,4.83632944461539,1.32258652345653e-06,1.75223264556174e-05,"HMMR"
"NA",151.081935316277,1.56239243808156,0.194199013200908,8.04531605145279,8.60231246659834e-16,3.79893299076394e-14,NA
"MPP3",166.341518087729,1.56714578838121,0.182071355006429,8.60731655633512,7.47907021871835e-18,3.96346727061374e-16,"MPP3"
"STEAP1",1920.71012986285,1.56739418626428,0.109388227695068,14.3287282305512,1.44747026538319e-46,4.13976495899593e-44,"STEAP1"
"HSD11B1",766.250499961185,1.56792942203109,0.538577457403191,2.91124220013037,0.00359994844946686,0.0197635195498153,"HSD11B1"
"CD302",676.966428035184,1.57391661150882,0.21612530404509,7.28242636123929,3.27868918897753e-13,1.11253148412424e-11,"CD302"
"HPS5",995.251537070175,1.57642958225497,0.134465309750803,11.7236898139488,9.63806929374372e-32,1.36739159476121e-29,"HPS5"
"NA",17.2763061020322,1.58285172286746,0.49586009108251,3.19213373153694,0.00141225929710076,0.00896936482733929,NA
"TENM2",10.5491658686761,1.58831316638607,0.675760944577337,2.35040686966528,0.0187528998202654,0.0755567417176973,"TENM2"
"SCARA5",406.536076000452,1.59824951933572,0.552790171874831,2.89124083721519,0.00383723934592198,0.020913302642112,"SCARA5"
"GCH1",85.0694119387453,1.59902394248182,0.238279363186086,6.71071099528266,1.93678368424206e-11,5.14704549006982e-10,"GCH1"
"APCDD1",1452.3845505628,1.59964143670525,0.426598817935164,3.7497559052036,0.000177006782748232,0.00146634860301501,"APCDD1"
"ACSL1",1460.17800298032,1.60249037629281,0.118381207088825,13.5366956943632,9.49654889887981e-42,2.13886022575021e-39,"ACSL1"
"LMCD1",3659.86884296353,1.60527053831191,0.124653439280641,12.877868012112,5.9969326406629e-38,1.12554929499442e-35,"LMCD1"
"PDLIM5",1314.18432532042,1.60545663186709,0.123921630211485,12.9554189137701,2.18937628726542e-38,4.15244020462614e-36,"PDLIM5"
"P2RY14",21.3631705024318,1.61101402432607,0.43776514499857,3.68008746866162,0.000233153965075628,0.00187292382645237,"P2RY14"
"NA",15.9719303125814,1.61218702133708,0.500726379226948,3.21969660121776,0.00128326333215268,0.00826370218682163,NA
"GALNT15",11496.4862074381,1.61540817038905,0.151006983550534,10.697572604968,1.04479342051068e-26,1.21452179682331e-24,"GALNT15"
"PRKAG2",1018.35298653981,1.61669151188437,0.128622063531722,12.5693171722879,3.1140177330284e-36,5.44741471006852e-34,"PRKAG2"
"ALOX5AP",12.5734550073765,1.62342834281473,0.655573708842103,2.47634754249386,0.0132734300553329,0.0574905439271607,"ALOX5AP"
"NEDD9",1772.5459327153,1.62361735596923,0.169204030159246,9.59561870034168,8.34151252482157e-22,6.591990029484e-20,"NEDD9"
"ACTG2",1159.27661998203,1.63009727018647,0.354394132507098,4.59967341630246,4.23153805663083e-06,5.14119033744937e-05,"ACTG2"
"PLCG2",21.5351400539333,1.63446244979994,0.452859351232122,3.60920547484105,0.000307136265713347,0.00238945649206523,"PLCG2"
"FRZB",89.4043683130993,1.63572545347297,0.294359292434738,5.556901023723,2.74606368019031e-08,4.96772845277801e-07,"FRZB"
"APOB",202.115661327478,1.6465339321812,0.525412015225957,3.13379573452102,0.00172560933980883,0.0106152369698448,"APOB"
"NA",6.81378314151612,1.65211915632297,0.740551102686154,2.23093200500323,0.0256856333397678,0.0970318729041982,NA
"LINC02202",181.252720139167,1.66478151659113,0.210731883432657,7.89999827967718,2.78907278737288e-15,1.16597479078618e-13,"LINC02202"
"PCBP3",195.731690038451,1.67107154107091,0.218191281712157,7.65874570220192,1.87757752005114e-14,7.16741350768676e-13,"PCBP3"
